startTime,count
2023-06-18 22:26:59,0
2023-06-18 22:27:00,0
2023-06-18 22:27:01,0
2023-06-18 22:27:02,0
2023-06-18 22:27:03,0
2023-06-18 22:27:04,0
2023-06-18 22:27:05,0
2023-06-18 22:27:06,0
2023-06-18 22:27:07,0
2023-06-18 22:27:08,0
2023-06-18 22:27:09,0
2023-06-18 22:27:10,0
2023-06-18 22:27:11,0
2023-06-18 22:27:12,0
2023-06-18 22:27:13,0
2023-06-18 22:27:14,0
2023-06-18 22:27:15,0
2023-06-18 22:27:16,0
2023-06-18 22:27:17,0
2023-06-18 22:27:18,0
2023-06-18 22:27:19,0
2023-06-18 22:27:20,0
2023-06-18 22:27:21,0
2023-06-18 22:27:22,0
2023-06-18 22:27:23,0
2023-06-18 22:27:24,0
2023-06-18 22:27:25,0
2023-06-18 22:27:26,0
2023-06-18 22:27:27,0
2023-06-18 22:27:28,0
2023-06-18 22:27:29,0
2023-06-18 22:27:30,0
2023-06-18 22:27:31,0
2023-06-18 22:27:32,0
2023-06-18 22:27:33,0
2023-06-18 22:27:34,0
2023-06-18 22:27:35,0
2023-06-18 22:27:36,0
2023-06-18 22:27:37,0
2023-06-18 22:27:38,0
2023-06-18 22:27:39,0
2023-06-18 22:27:40,0
2023-06-18 22:27:41,0
2023-06-18 22:27:42,0
2023-06-18 22:27:43,0
2023-06-18 22:27:44,0
2023-06-18 22:27:45,0
2023-06-18 22:27:46,0
2023-06-18 22:27:47,0
2023-06-18 22:27:48,0
2023-06-18 22:27:49,0
2023-06-18 22:27:50,0
2023-06-18 22:27:51,0
2023-06-18 22:27:52,0
2023-06-18 22:27:53,0
2023-06-18 22:27:54,0
2023-06-18 22:27:55,0
2023-06-18 22:27:56,0
2023-06-18 22:27:57,0
2023-06-18 22:27:58,0
2023-06-18 22:27:59,0
2023-06-18 22:28:00,0
2023-06-18 22:28:01,0
2023-06-18 22:28:02,0
2023-06-18 22:28:03,0
2023-06-18 22:28:04,0
2023-06-18 22:28:05,0
2023-06-18 22:28:06,0
2023-06-18 22:28:07,0
2023-06-18 22:28:08,0
2023-06-18 22:28:09,0
2023-06-18 22:28:10,0
2023-06-18 22:28:11,0
2023-06-18 22:28:12,0
2023-06-18 22:28:13,0
2023-06-18 22:28:14,0
2023-06-18 22:28:15,0
2023-06-18 22:28:16,0
2023-06-18 22:28:17,0
2023-06-18 22:28:18,0
2023-06-18 22:28:19,0
2023-06-18 22:28:20,0
2023-06-18 22:28:21,0
2023-06-18 22:28:22,0
2023-06-18 22:28:23,0
2023-06-18 22:28:24,0
2023-06-18 22:28:25,0
2023-06-18 22:28:26,0
2023-06-18 22:28:27,0
2023-06-18 22:28:28,0
2023-06-18 22:28:29,0
2023-06-18 22:28:30,0
2023-06-18 22:28:31,0
2023-06-18 22:28:32,0
2023-06-18 22:28:33,0
2023-06-18 22:28:34,0
2023-06-18 22:28:35,0
2023-06-18 22:28:36,0
2023-06-18 22:28:37,0
2023-06-18 22:28:38,0
2023-06-18 22:28:39,0
2023-06-18 22:28:40,0
2023-06-18 22:28:41,0
2023-06-18 22:28:42,0
2023-06-18 22:28:43,0
2023-06-18 22:28:44,0
2023-06-18 22:28:45,0
2023-06-18 22:28:46,0
2023-06-18 22:28:47,0
2023-06-18 22:28:48,0
2023-06-18 22:28:49,0
2023-06-18 22:28:50,0
2023-06-18 22:28:51,0
2023-06-18 22:28:52,0
2023-06-18 22:28:53,0
2023-06-18 22:28:54,0
2023-06-18 22:28:55,0
2023-06-18 22:28:56,0
2023-06-18 22:28:57,0
2023-06-18 22:28:58,0
2023-06-18 22:28:59,0
2023-06-18 22:29:00,0
2023-06-18 22:29:01,0
2023-06-18 22:29:02,0
2023-06-18 22:29:03,0
2023-06-18 22:29:04,0
2023-06-18 22:29:05,0
2023-06-18 22:29:06,0
2023-06-18 22:29:07,0
2023-06-18 22:29:08,0
2023-06-18 22:29:09,0
2023-06-18 22:29:10,0
2023-06-18 22:29:11,0
2023-06-18 22:29:12,0
2023-06-18 22:29:13,0
2023-06-18 22:29:14,0
2023-06-18 22:29:15,0
2023-06-18 22:29:16,0
2023-06-18 22:29:17,0
2023-06-18 22:29:18,0
2023-06-18 22:29:19,0
2023-06-18 22:29:20,0
2023-06-18 22:29:21,0
2023-06-18 22:29:22,0
2023-06-18 22:29:23,0
2023-06-18 22:29:24,0
2023-06-18 22:29:25,0
2023-06-18 22:29:26,0
2023-06-18 22:29:27,0
2023-06-18 22:29:28,0
2023-06-18 22:29:29,0
2023-06-18 22:29:30,0
2023-06-18 22:29:31,0
2023-06-18 22:29:32,0
2023-06-18 22:29:33,0
2023-06-18 22:29:34,0
2023-06-18 22:29:35,0
2023-06-18 22:29:36,0
2023-06-18 22:29:37,0
2023-06-18 22:29:38,0
2023-06-18 22:29:39,0
2023-06-18 22:29:40,0
2023-06-18 22:29:41,0
2023-06-18 22:29:42,0
2023-06-18 22:29:43,0
2023-06-18 22:29:44,0
2023-06-18 22:29:45,0
2023-06-18 22:29:46,0
2023-06-18 22:29:47,0
2023-06-18 22:29:48,0
2023-06-18 22:29:49,0
2023-06-18 22:29:50,0
2023-06-18 22:29:51,0
2023-06-18 22:29:52,0
2023-06-18 22:29:53,0
2023-06-18 22:29:54,0
2023-06-18 22:29:55,0
2023-06-18 22:29:56,0
2023-06-18 22:29:57,0
2023-06-18 22:29:58,0
2023-06-18 22:29:59,0
2023-06-18 22:30:00,0
2023-06-18 22:30:01,0
2023-06-18 22:30:02,0
2023-06-18 22:30:03,0
2023-06-18 22:30:04,0
2023-06-18 22:30:05,0
2023-06-18 22:30:06,0
2023-06-18 22:30:07,0
2023-06-18 22:30:08,0
2023-06-18 22:30:09,0
2023-06-18 22:30:10,0
2023-06-18 22:30:11,0
2023-06-18 22:30:12,0
2023-06-18 22:30:13,0
2023-06-18 22:30:14,0
2023-06-18 22:30:15,0
2023-06-18 22:30:16,0
2023-06-18 22:30:17,0
2023-06-18 22:30:18,0
2023-06-18 22:30:19,0
2023-06-18 22:30:20,0
2023-06-18 22:30:21,0
2023-06-18 22:30:22,0
2023-06-18 22:30:23,0
2023-06-18 22:30:24,0
2023-06-18 22:30:25,0
2023-06-18 22:30:26,0
2023-06-18 22:30:27,0
2023-06-18 22:30:28,0
2023-06-18 22:30:29,0
2023-06-18 22:30:30,0
2023-06-18 22:30:31,0
2023-06-18 22:30:32,0
2023-06-18 22:30:33,0
2023-06-18 22:30:34,0
2023-06-18 22:30:35,0
2023-06-18 22:30:36,0
2023-06-18 22:30:37,0
2023-06-18 22:30:38,0
2023-06-18 22:30:39,0
2023-06-18 22:30:40,0
2023-06-18 22:30:41,0
2023-06-18 22:30:42,0
2023-06-18 22:30:43,0
2023-06-18 22:30:44,0
2023-06-18 22:30:45,0
2023-06-18 22:30:46,0
2023-06-18 22:30:47,0
2023-06-18 22:30:48,0
2023-06-18 22:30:49,0
2023-06-18 22:30:50,0
2023-06-18 22:30:51,0
2023-06-18 22:30:52,0
2023-06-18 22:30:53,0
2023-06-18 22:30:54,0
2023-06-18 22:30:55,0
2023-06-18 22:30:56,0
2023-06-18 22:30:57,0
2023-06-18 22:30:58,0
2023-06-18 22:30:59,0
2023-06-18 22:31:00,0
2023-06-18 22:31:01,0
2023-06-18 22:31:02,0
2023-06-18 22:31:03,0
2023-06-18 22:31:04,0
2023-06-18 22:31:05,0
2023-06-18 22:31:06,0
2023-06-18 22:31:07,0
2023-06-18 22:31:08,0
2023-06-18 22:31:09,0
2023-06-18 22:31:10,0
2023-06-18 22:31:11,0
2023-06-18 22:31:12,0
2023-06-18 22:31:13,0
2023-06-18 22:31:14,0
2023-06-18 22:31:15,0
2023-06-18 22:31:16,0
2023-06-18 22:31:17,0
2023-06-18 22:31:18,0
2023-06-18 22:31:19,0
2023-06-18 22:31:20,0
2023-06-18 22:31:21,0
2023-06-18 22:31:22,0
2023-06-18 22:31:23,0
2023-06-18 22:31:24,0
2023-06-18 22:31:25,0
2023-06-18 22:31:26,0
2023-06-18 22:31:27,0
2023-06-18 22:31:28,0
2023-06-18 22:31:29,0
2023-06-18 22:31:30,0
2023-06-18 22:31:31,0
2023-06-18 22:31:32,0
2023-06-18 22:31:33,0
2023-06-18 22:31:34,0
2023-06-18 22:31:35,0
2023-06-18 22:31:36,0
2023-06-18 22:31:37,0
2023-06-18 22:31:38,0
2023-06-18 22:31:39,0
2023-06-18 22:31:40,0
2023-06-18 22:31:41,0
2023-06-18 22:31:42,0
2023-06-18 22:31:43,0
2023-06-18 22:31:44,0
2023-06-18 22:31:45,0
2023-06-18 22:31:46,0
2023-06-18 22:31:47,0
2023-06-18 22:31:48,0
2023-06-18 22:31:49,0
2023-06-18 22:31:50,0
2023-06-18 22:31:51,0
2023-06-18 22:31:52,0
2023-06-18 22:31:53,0
2023-06-18 22:31:54,0
2023-06-18 22:31:55,0
2023-06-18 22:31:56,0
2023-06-18 22:31:57,0
2023-06-18 22:31:58,0
2023-06-18 22:31:59,0
2023-06-18 22:32:00,0
2023-06-18 22:32:01,0
2023-06-18 22:32:02,0
2023-06-18 22:32:03,0
2023-06-18 22:32:04,0
2023-06-18 22:32:05,0
2023-06-18 22:32:06,0
2023-06-18 22:32:07,0
2023-06-18 22:32:08,0
2023-06-18 22:32:09,0
2023-06-18 22:32:10,0
2023-06-18 22:32:11,0
2023-06-18 22:32:12,0
2023-06-18 22:32:13,0
2023-06-18 22:32:14,0
2023-06-18 22:32:15,0
2023-06-18 22:32:16,0
2023-06-18 22:32:17,0
2023-06-18 22:32:18,0
2023-06-18 22:32:19,0
2023-06-18 22:32:20,0
2023-06-18 22:32:21,0
2023-06-18 22:32:22,0
2023-06-18 22:32:23,0
2023-06-18 22:32:24,0
2023-06-18 22:32:25,0
2023-06-18 22:32:26,0
2023-06-18 22:32:27,0
2023-06-18 22:32:28,0
2023-06-18 22:32:29,0
2023-06-18 22:32:30,0
2023-06-18 22:32:31,0
2023-06-18 22:32:32,0
2023-06-18 22:32:33,0
2023-06-18 22:32:34,0
2023-06-18 22:32:35,0
2023-06-18 22:32:36,0
2023-06-18 22:32:37,0
2023-06-18 22:32:38,0
2023-06-18 22:32:39,0
2023-06-18 22:32:40,0
2023-06-18 22:32:41,0
2023-06-18 22:32:42,0
2023-06-18 22:32:43,0
2023-06-18 22:32:44,0
2023-06-18 22:32:45,0
2023-06-18 22:32:46,0
2023-06-18 22:32:47,0
2023-06-18 22:32:48,0
2023-06-18 22:32:49,0
2023-06-18 22:32:50,0
2023-06-18 22:32:51,0
2023-06-18 22:32:52,0
2023-06-18 22:32:53,0
2023-06-18 22:32:54,0
2023-06-18 22:32:55,0
2023-06-18 22:32:56,0
2023-06-18 22:32:57,0
2023-06-18 22:32:58,0
2023-06-18 22:32:59,0
2023-06-18 22:33:00,0
2023-06-18 22:33:01,0
2023-06-18 22:33:02,0
2023-06-18 22:33:03,0
2023-06-18 22:33:04,0
2023-06-18 22:33:05,0
2023-06-18 22:33:06,0
2023-06-18 22:33:07,0
2023-06-18 22:33:08,0
2023-06-18 22:33:09,0
2023-06-18 22:33:10,0
2023-06-18 22:33:11,0
2023-06-18 22:33:12,0
2023-06-18 22:33:13,0
2023-06-18 22:33:14,0
2023-06-18 22:33:15,0
2023-06-18 22:33:16,0
2023-06-18 22:33:17,0
2023-06-18 22:33:18,0
2023-06-18 22:33:19,0
2023-06-18 22:33:20,0
2023-06-18 22:33:21,0
2023-06-18 22:33:22,0
2023-06-18 22:33:23,0
2023-06-18 22:33:24,0
2023-06-18 22:33:25,0
2023-06-18 22:33:26,0
2023-06-18 22:33:27,0
2023-06-18 22:33:28,0
2023-06-18 22:33:29,0
2023-06-18 22:33:30,0
2023-06-18 22:33:31,0
2023-06-18 22:33:32,0
2023-06-18 22:33:33,0
2023-06-18 22:33:34,0
2023-06-18 22:33:35,0
2023-06-18 22:33:36,0
2023-06-18 22:33:37,0
2023-06-18 22:33:38,0
2023-06-18 22:33:39,0
2023-06-18 22:33:40,0
2023-06-18 22:33:41,0
2023-06-18 22:33:42,0
2023-06-18 22:33:43,0
2023-06-18 22:33:44,0
2023-06-18 22:33:45,0
2023-06-18 22:33:46,0
2023-06-18 22:33:47,0
2023-06-18 22:33:48,0
2023-06-18 22:33:49,0
2023-06-18 22:33:50,0
2023-06-18 22:33:51,0
2023-06-18 22:33:52,2
